match_id,external_match_id,association_id,season_id,grade_id,grade_name,date1,date2,date3,date4,start_time1,venue_id,venue_name,venue_address,venue_lat,venue_long,toss_won_by,batted_first,allow_live_score,follow_on,score_text,leader_text,g_sort_order,um_pire1,um_pire2,config___type,config_allow_match_bonus,config_balls_per_over,config_bat_lim_ball_per_bat,config_bat_lim_over_per_pair,config_bat_lim_runs_per_bat,config_bat_limit_id,config_bowl_lim_over_per_bwl,config_bowl_limit_id,config_bowl_limit_max_ball_over,config_change_strike_wkt,config_dismissal_mode,config_dismissal_penalty,config_dismissal_penalty_mode,config_max_overs,config_max_pen_wkt_batter,config_nb_value,config_nbs_as_bf,config_pen_runs_per_wkt,config_rebowl_nb,config_rebowl_wd,config_rebowl_wd_nb,config_starting_runs,config_wide_value,config_wides_as_bf,team1_is_home,team1_team_name,team1_team_id,team1_entity_id,team1_result_id,team1_result_type,team1_runs,team1_wickets,team1_overs_bowled,team1_extras,team1_leg_byes,team1_wides,team1_no_balls,team2_is_home,team2_team_name,team2_team_id,team2_entity_id,team2_result_id,team2_result_type,team2_runs,team2_wickets,team2_overs_bowled,team2_extras,team2_leg_byes,team2_wides,team2_no_balls
6109586,0,134453,13,71374,Topklasse,2022-05-26 10:00:00,,,,,0,Sportpark Thurlede,Parkweg 415-417,51.9327,4.39525,VRA,Excelsior'20,True,False,Excelsior'20 201 def. VRA 195,Excelsior'20 won by 6 runs (DLS Method),1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Excelsior'20,,134456,22300879,WON FIRST INNINGS (ONE DAY),201.0,10.0,43.4,9.0,1.0,8.0,0.0,False,VRA,,134466.0,22300880.0,LOST FIRST INNINGS (ONE DAY),195.0,10.0,41.5,11.0,1.0,9.0,1.0
6109587,0,134453,13,71374,Topklasse,2022-05-26 10:00:00,,,,,0,Sportpark Bermweg,Bermweg 141,51.94436,4.58983,ACC,Sparta,True,False,Sparta 219/8 def. by ACC 221/6,ACC won by 4 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Sparta,,134463,22300881,LOST FIRST INNINGS,219.0,8.0,50.0,18.0,2.0,15.0,0.0,False,ACC,,134454.0,22300882.0,WON FIRST INNINGS,221.0,6.0,49.3,16.0,7.0,8.0,1.0
6109588,0,134453,13,71374,Topklasse,2022-05-28 10:00:00,,,,,0,Sportpark 't Loopveld,Aanloop 3,52.31912,4.8843,Punjab-Ghausia,ACC,True,False,ACC 55 def. by Punjab-Ghausia 56/6,Punjab-Ghausia won by 4 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,ACC,,134454,22300941,LOST FIRST INNINGS (ONE DAY),55.0,10.0,24.3,11.0,1.0,10.0,0.0,False,Punjab-Ghausia,,134462.0,22300942.0,WON FIRST INNINGS (ONE DAY),56.0,6.0,14.3,8.0,1.0,7.0,0.0
6109589,0,134453,13,71374,Topklasse,2022-05-28 10:00:00,,,,,0,‘t Schootsveld,David Wijnveldtweg 4,52.25339,6.2274,Excelsior'20,Salland,True,False,Salland 110 def. by Excelsior'20 111/2,Excelsior'20 won by 8 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Salland,,134474,22300885,LOST FIRST INNINGS (ONE DAY),110.0,10.0,39.5,21.0,5.0,15.0,1.0,False,Excelsior'20,,134456.0,22300886.0,WON FIRST INNINGS (ONE DAY),111.0,2.0,21.3,3.0,1.0,2.0,0.0
6109590,0,134453,13,71374,Topklasse,2022-05-29 10:00:00,,,,,0,Sportpark Drieburg,Drieburgpad 5,52.34101,4.93149,Dosti,Dosti,True,False,Dosti 218 def. by VRA 219/6,VRA won by 4 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,False,VRA,,134466,22300888,WON FIRST INNINGS (ONE DAY),219.0,6.0,37.0,13.0,1.0,8.0,0.0,True,Dosti,,134455.0,22300963.0,LOST FIRST INNINGS (ONE DAY),218.0,10.0,49.4,12.0,3.0,7.0,2.0
6109591,0,134453,13,71374,Topklasse,2022-05-28 10:00:00,,,,,0,Sportpark Craeyenhout,Daal en Bergselaan 1B,52.07404,4.24912,Sparta,Sparta,True,False,HBS 164 def. by Sparta 247,Sparta won by 83 runs,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,HBS,,134457,22300889,LOST FIRST INNINGS (ONE DAY),164.0,10.0,39.2,11.0,1.0,9.0,0.0,False,Sparta,,134463.0,22300943.0,WON FIRST INNINGS (ONE DAY),247.0,10.0,49.5,22.0,0.0,18.0,0.0
6109592,0,134453,13,71374,Topklasse,2022-05-28 10:00:00,,,,,0,Schiebroekse Park,Hazelaarweg 7,51.97019,4.48035,VCC,VCC,True,False,VOC 154/5 def. VCC 153,VOC won by 5 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VOC,,134464,22302232,WON FIRST INNINGS (ONE DAY),154.0,5.0,36.5,18.0,2.0,14.0,2.0,False,VCC,,134465.0,22302233.0,LOST FIRST INNINGS (ONE DAY),153.0,10.0,49.1,3.0,1.0,2.0,0.0
6109593,0,134453,13,71374,Topklasse,2022-05-28 10:00:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,HCC,Kampong,True,False,HCC 74 def. by Kampong 164,Kampong won by 90 runs (DLS Method),1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,False,Kampong,,134471,22300894,WON FIRST INNINGS,164.0,10.0,43.3,21.0,2.0,14.0,2.0,True,HCC,,134461.0,22300944.0,LOST FIRST INNINGS,74.0,10.0,20.5,3.0,0.0,3.0,0.0
6109594,0,134453,13,71374,Topklasse,2022-06-06 10:00:00,,,,,0,Zomercomplex,Zuiderparkweg 608,51.86658,4.47821,Punjab-Ghausia,Punjab-Ghausia,True,False,Match Abandoned,Match Abandoned,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Punjab-Ghausia,,134462,22300895,MATCH ABANDONED,37.0,0.0,4.0,6.0,0.0,6.0,0.0,False,Sparta,,134463.0,22300896.0,MATCH ABANDONED,,,,,,,
6109595,0,134453,13,71374,Topklasse,2022-06-06 10:00:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,Salland,VCC,True,False,Match Abandoned,Match Abandoned,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,False,Salland,,134474,22300898,MATCH ABANDONED,,,,,,,,True,VCC,,134465.0,22300965.0,MATCH ABANDONED,219.0,2.0,42.3,14.0,3.0,11.0,0.0
6109596,0,134453,13,71374,Topklasse,2022-06-06 10:00:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,unknown,unknown,True,False,Match Abandoned,Match Abandoned,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,HCC,,134461,22300945,MATCH ABANDONED,,,,,,,,False,HBS,,134457.0,22300946.0,MATCH ABANDONED,,,,,,,
6109597,0,134453,13,71374,Topklasse,2022-06-06 10:00:00,,,,,0,Sportpark Drieburg,Drieburgpad 5,52.34101,4.93149,Dosti,Excelsior'20,True,False,Match Abandoned,Match Abandoned,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,False,Excelsior'20,,134456,22300902,MATCH ABANDONED,249.0,4.0,45.0,21.0,6.0,7.0,1.0,True,Dosti,,134455.0,22300966.0,MATCH ABANDONED,,,,,,,
6109598,0,134453,13,71374,Topklasse,2022-06-06 10:00:00,,,,,0,Sportpark Maarschalkerweerd,Mytylweg 17,52.07644,5.15258,ACC,ACC,True,False,Match Abandoned,Match Abandoned,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Kampong,,134471,22300903,MATCH ABANDONED,,,,,,,,False,ACC,,134454.0,22300947.0,MATCH ABANDONED,110.0,5.0,30.0,20.0,1.0,13.0,2.0
6109599,0,134453,13,71374,Topklasse,2022-06-06 10:00:00,,,,,0,Schiebroekse Park,Hazelaarweg 7,51.97019,4.48035,unknown,unknown,True,False,Match Abandoned,Match Abandoned,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VRA,,134466,22302234,MATCH ABANDONED,,,,,,,,False,VOC,,134464.0,22302235.0,MATCH ABANDONED,,,,,,,
6109600,0,134453,13,71374,Topklasse,2022-06-11 10:00:00,,,,,0,Sportpark Craeyenhout,Daal en Bergselaan 1B,52.07404,4.24912,Punjab-Ghausia,HBS,True,False,HBS 285/5 def. Punjab-Ghausia 200,HBS won by 85 runs,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,False,Punjab-Ghausia,,134462,22300908,LOST FIRST INNINGS,200.0,10.0,44.4,15.0,0.0,14.0,0.0,True,HBS,,134457.0,22300948.0,WON FIRST INNINGS,285.0,5.0,50.0,15.0,7.0,6.0,2.0
6109601,0,134453,13,71374,Topklasse,2022-06-11 10:00:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,VCC,VCC,True,False,VCC 231/7 def. VRA 159,VCC won by 72 runs,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VCC,,134465,22302236,WON FIRST INNINGS (ONE DAY),231.0,7.0,50.0,18.0,1.0,14.0,2.0,False,VRA,,134466.0,22302237.0,LOST FIRST INNINGS (ONE DAY),159.0,10.0,34.1,16.0,0.0,16.0,0.0
6109602,0,134453,13,71374,Topklasse,2022-06-11 10:00:00,,,,,0,Sportpark Thurlede,Parkweg 415-417,51.9327,4.39525,VOC,VOC,True,False,Excelsior'20 214/4 def. VOC 213/8,Excelsior'20 won by 6 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Excelsior'20,,134456,22300911,WON FIRST INNINGS (ONE DAY),214.0,4.0,48.0,15.0,1.0,14.0,0.0,False,VOC,,134464.0,22300912.0,LOST FIRST INNINGS (ONE DAY),213.0,8.0,50.0,29.0,8.0,19.0,1.0
6109603,0,134453,13,71374,Topklasse,2022-06-11 10:00:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,ACC,ACC,True,False,HCC 124/2 def. ACC 123,HCC won by 8 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,HCC,,134461,22302383,WON FIRST INNINGS,124.0,2.0,24.4,10.0,0.0,7.0,2.0,False,ACC,,134454.0,22302384.0,LOST FIRST INNINGS,123.0,10.0,42.3,14.0,1.0,10.0,2.0
6109604,0,134453,13,71374,Topklasse,2022-06-11 10:00:00,,,,,0,‘t Schootsveld,David Wijnveldtweg 4,52.25339,6.2274,Salland,Dosti,True,False,Salland 106/3 def. Dosti 103,Salland won by 7 wickets,1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Salland,,134474,22300915,WON FIRST INNINGS (ONE DAY),106.0,3.0,36.1,10.0,1.0,9.0,0.0,False,Dosti,,134455.0,22300968.0,LOST FIRST INNINGS (ONE DAY),103.0,10.0,36.3,21.0,4.0,16.0,0.0
6109605,0,134453,13,71374,Topklasse,2022-06-11 10:00:00,,,,,0,Sportpark Bermweg,Bermweg 141,51.94436,4.58983,Sparta,Sparta,True,False,Sparta 102 def. by Kampong 104/4,Kampong won by 6 wickets (DLS Method),1,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Sparta,,134463,22300917,LOST FIRST INNINGS (ONE DAY),102.0,10.0,34.0,8.0,0.0,8.0,0.0,False,Kampong,,134471.0,22300950.0,WON FIRST INNINGS (ONE DAY),104.0,4.0,21.4,13.0,0.0,13.0,0.0
6110276,0,134453,13,73934,Eerste Klasse,2022-04-24 10:00:00,,,,,0,"Loopuyt Oval, Sportpark Harga",Trimpad 12,51.92125,4.36521,Hermes DVS 2,Concordia,True,False,Hermes DVS 2 73 def. by Concordia 359/9,Concordia won by 286 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Hermes DVS 2,,134470,22302385,LOST FIRST INNINGS (ONE DAY),73.0,10.0,23.3,12.0,1.0,11.0,0.0,False,Concordia,,136537.0,22302386.0,WON FIRST INNINGS (ONE DAY),359.0,9.0,50.0,23.0,4.0,13.0,1.0
6110277,0,134453,13,73934,Eerste Klasse,2022-04-24 10:00:00,,,,,0,Zomercomplex,Zuiderparkweg 608,51.86658,4.47821,Punjab 2,Punjab 2,True,False,Punjab 2 250/7 def. Excelsior'20 2 193,Punjab 2 won by 57 runs (DLS Method),5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Punjab 2,,134462,22302387,WON FIRST INNINGS (ONE DAY),250.0,7.0,50.0,34.0,1.0,32.0,1.0,False,Excelsior'20 2,,134456.0,22302388.0,LOST FIRST INNINGS (ONE DAY),193.0,10.0,47.0,31.0,1.0,30.0,0.0
6110278,0,134453,13,73934,Eerste Klasse,2022-04-23 10:00:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,Eindhoven,VCC 2,True,False,VCC 2 132 def. Eindhoven 101,VCC 2 won by 31 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VCC 2,,134465,22302389,WON FIRST INNINGS (ONE DAY),132.0,10.0,39.2,15.0,3.0,10.0,2.0,False,Eindhoven,,136540.0,22302390.0,LOST FIRST INNINGS (ONE DAY),101.0,10.0,37.2,26.0,2.0,19.0,2.0
6110279,0,134453,13,73934,Eerste Klasse,2022-04-24 10:00:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,Groen & Wit 2,Groen & Wit 2,True,False,VRA 2 94 def. by Groen & Wit 2 126,Groen & Wit 2 won by 32 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VRA 2,,134466,22302391,LOST FIRST INNINGS (ONE DAY),94.0,10.0,25.0,17.0,2.0,14.0,1.0,False,Groen & Wit 2,,134469.0,22302392.0,WON FIRST INNINGS (ONE DAY),126.0,10.0,35.4,21.0,2.0,13.0,2.0
6110280,0,134453,13,73934,Eerste Klasse,2022-04-24 10:00:00,,,,,0,Sportpark Olympia,Olympiaweg 350,51.89119,4.5246,Ghausia,Qui Vive,True,False,Qui Vive 76 def. by Ghausia 77/3,Ghausia won by 7 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Qui Vive,,134476,22302393,LOST FIRST INNINGS (ONE DAY),76.0,10.0,29.5,15.0,2.0,9.0,0.0,False,Ghausia,,134468.0,22302394.0,WON FIRST INNINGS (ONE DAY),77.0,3.0,14.4,5.0,0.0,5.0,0.0
6110281,0,134453,13,73934,Eerste Klasse,2022-07-16 10:00:00,,,,,0,Sportpark Brasserkade,Brasserkade 236,52.03061,4.37018,Concordia,Concordia,True,False,Concordia 186 def. Qui Vive 113,Concordia won by 73 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Concordia,,136537,22302395,WON FIRST INNINGS (ONE DAY),186.0,10.0,46.5,20.0,1.0,17.0,1.0,False,Qui Vive,,134476.0,22302396.0,LOST FIRST INNINGS (ONE DAY),113.0,10.0,31.2,19.0,1.0,18.0,0.0
6110282,0,134453,13,73934,Eerste Klasse,2022-04-30 10:00:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,VRA 2,VRA 2,True,False,VRA 2 274/9 def. Ghausia 81,VRA 2 won by 193 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VRA 2,,134466,22309824,WON FIRST INNINGS (ONE DAY),274.0,9.0,50.0,31.0,3.0,26.0,1.0,False,Ghausia,,134468.0,22309825.0,LOST FIRST INNINGS (ONE DAY),81.0,10.0,21.4,7.0,0.0,6.0,1.0
6110283,0,134453,13,73934,Eerste Klasse,2022-05-01 10:00:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,VCC 2,Groen & Wit 2,True,False,Groen & Wit 2 114 def. by VCC 2 115/1,VCC 2 won by 9 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Groen & Wit 2,,134469,22302399,LOST FIRST INNINGS (ONE DAY),114.0,10.0,46.1,41.0,2.0,38.0,0.0,False,VCC 2,,134465.0,22302400.0,WON FIRST INNINGS (ONE DAY),115.0,1.0,24.0,21.0,1.0,17.0,3.0
6110284,0,134453,13,73934,Eerste Klasse,2022-04-30 10:00:00,,,,,0,Sportpark Thurlede,Parkweg 415-417,51.9327,4.39525,Eindhoven,Eindhoven,True,False,Excelsior'20 2 189 def. by Eindhoven 285/6,Eindhoven won by 96 runs (DLS Method),5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Excelsior'20 2,,134456,22302401,LOST FIRST INNINGS (ONE DAY),189.0,10.0,46.4,25.0,1.0,18.0,0.0,False,Eindhoven,,136540.0,22302402.0,WON FIRST INNINGS (ONE DAY),285.0,6.0,50.0,32.0,2.0,25.0,0.0
6110285,0,134453,13,73934,Eerste Klasse,2022-04-30 10:00:00,,,,,0,"Loopuyt Oval, Sportpark Harga",Trimpad 12,51.92125,4.36521,Punjab 2,Hermes DVS 2,True,False,Hermes DVS 2 139 def. Punjab 2 76,Hermes DVS 2 won by 63 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Hermes DVS 2,,134470,22302403,WON FIRST INNINGS (ONE DAY),139.0,10.0,42.1,13.0,1.0,9.0,1.0,False,Punjab 2,,134462.0,22302404.0,LOST FIRST INNINGS (ONE DAY),76.0,10.0,25.1,28.0,2.0,24.0,2.0
6110286,0,134453,13,73934,Eerste Klasse,2022-05-07 10:00:00,,,,,0,Zomercomplex,Zuiderparkweg 608,51.86658,4.47821,Concordia,Concordia,True,False,Punjab 2 136 def. by Concordia 267,Concordia won by 131 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Punjab 2,,134462,22302405,LOST FIRST INNINGS (ONE DAY),136.0,10.0,33.4,39.0,2.0,36.0,1.0,False,Concordia,,136537.0,22302406.0,WON FIRST INNINGS (ONE DAY),267.0,10.0,45.5,38.0,10.0,21.0,3.0
6110287,0,134453,13,73934,Eerste Klasse,2022-05-07 10:00:00,,,,,0,Sportpark Dommeldal-Zuid,Locatellistraat 3,51.41583,5.44958,Hermes DVS 2,Hermes DVS 2,True,False,Eindhoven 76/6 def. Hermes DVS 2 73,Eindhoven won by 4 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Eindhoven,,136540,22302407,WON FIRST INNINGS (ONE DAY),76.0,6.0,15.1,12.0,1.0,11.0,0.0,False,Hermes DVS 2,,134470.0,22302408.0,LOST FIRST INNINGS (ONE DAY),73.0,10.0,27.3,11.0,2.0,6.0,2.0
6110288,0,134453,13,73934,Eerste Klasse,2022-05-08 10:00:00,,,,,0,Sportpark Thurlede,Parkweg 415-417,51.9327,4.39525,Groen & Wit 2,Groen & Wit 2,True,False,Excelsior'20 2 187/6 def. Groen & Wit 2 185,Excelsior'20 2 won by 4 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Excelsior'20 2,,134456,22302409,WON FIRST INNINGS (ONE DAY),187.0,6.0,35.4,40.0,2.0,37.0,0.0,False,Groen & Wit 2,,134469.0,22302410.0,LOST FIRST INNINGS (ONE DAY),185.0,10.0,47.2,37.0,11.0,25.0,0.0
6110289,0,134453,13,73934,Eerste Klasse,2022-05-07 10:00:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,VCC 2,Ghausia,True,False,VCC 2 114/4 def. Ghausia 113,VCC 2 won by 6 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VCC 2,,134465,22302411,WON FIRST INNINGS (ONE DAY),114.0,4.0,32.4,8.0,1.0,7.0,0.0,False,Ghausia,,134468.0,22302412.0,LOST FIRST INNINGS (ONE DAY),113.0,10.0,36.4,17.0,1.0,14.0,0.0
6110290,0,134453,13,73934,Eerste Klasse,2022-05-07 10:00:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,VRA 2,VRA 2,True,False,VRA 2 169 def. Qui Vive 154,VRA 2 won by 15 runs (DLS Method),5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VRA 2,,134466,22302413,WON FIRST INNINGS,169.0,10.0,48.4,37.0,2.0,30.0,1.0,False,Qui Vive,,134476.0,22302414.0,LOST FIRST INNINGS,154.0,10.0,47.3,13.0,0.0,4.0,1.0
6110291,0,134453,13,73934,Eerste Klasse,2022-05-15 10:00:00,,,,,0,Sportpark Brasserkade,Brasserkade 236,52.03061,4.37018,Concordia,Concordia,True,False,Concordia 220/7 def. VRA 2 35,Concordia won by 185 runs,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Concordia,,136537,22302415,WON FIRST INNINGS,220.0,7.0,50.0,26.0,0.0,22.0,1.0,False,VRA 2,,134466.0,22302416.0,LOST FIRST INNINGS,35.0,10.0,15.4,14.0,3.0,10.0,1.0
6110292,0,134453,13,73934,Eerste Klasse,2022-05-14 10:00:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,Qui Vive,VCC 2,True,False,VCC 2 144 def. by Qui Vive 145/4,Qui Vive won by 6 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,VCC 2,,134465,22302417,LOST FIRST INNINGS (ONE DAY),144.0,10.0,48.4,24.0,2.0,21.0,0.0,False,Qui Vive,,134476.0,22302418.0,WON FIRST INNINGS (ONE DAY),145.0,4.0,34.2,20.0,2.0,15.0,2.0
6110293,0,134453,13,73934,Eerste Klasse,2022-05-14 10:00:00,,,,,0,Sportpark Thurlede,Parkweg 415-417,51.9327,4.39525,Ghausia,Ghausia,True,False,Excelsior'20 2 110 v Ghausia 110,Match tied (DLS Method),5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Excelsior'20 2,,134456,22302419,TIE FIRST INNINGS  (ONE DAY),110.0,10.0,29.5,26.0,2.0,17.0,1.0,False,Ghausia,,134468.0,22302420.0,TIE FIRST INNINGS  (ONE DAY),110.0,10.0,25.3,25.0,0.0,21.0,0.0
6110294,0,134453,13,73934,Eerste Klasse,2022-05-14 10:00:00,,,,,0,"Loopuyt Oval, Sportpark Harga",Trimpad 12,51.92125,4.36521,Groen & Wit 2,Groen & Wit 2,True,False,Groen & Wit 2 74 def. by Hermes DVS 2 75/2,Hermes DVS 2 won by 8 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Groen & Wit 2,,134469,22302609,LOST FIRST INNINGS (ONE DAY),74.0,10.0,32.4,15.0,0.0,13.0,2.0,False,Hermes DVS 2,,134470.0,22302610.0,WON FIRST INNINGS (ONE DAY),75.0,2.0,11.1,21.0,1.0,18.0,1.0
6110295,0,134453,13,73934,Eerste Klasse,2022-05-14 10:00:00,,,,,0,Sportpark Dommeldal-Zuid,Locatellistraat 3,51.41583,5.44958,Punjab 2,Punjab 2,True,False,Eindhoven 87/1 def. Punjab 2 86,Eindhoven won by 9 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Eindhoven,,136540,22302423,WON FIRST INNINGS (ONE DAY),87.0,1.0,9.4,9.0,0.0,9.0,0.0,False,Punjab 2,,134462.0,22302424.0,LOST FIRST INNINGS (ONE DAY),86.0,10.0,34.0,15.0,0.0,10.0,1.0
6110296,0,134453,13,73934,Eerste Klasse,2022-06-04 10:00:00,,,,,0,Sportpark Brasserkade,Brasserkade 236,52.03061,4.37018,Concordia,Concordia,True,False,Concordia 105 def. by Eindhoven 106/3,Eindhoven won by 7 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Concordia,,136537,22302425,LOST FIRST INNINGS (ONE DAY),105.0,10.0,33.4,10.0,0.0,9.0,1.0,False,Eindhoven,,136540.0,22302426.0,WON FIRST INNINGS (ONE DAY),106.0,3.0,22.3,5.0,1.0,4.0,0.0
6110297,0,134453,13,73934,Eerste Klasse,2022-05-21 10:00:00,,,,,0,Zomercomplex,Zuiderparkweg 608,51.86658,4.47821,Punjab 2,Groen & Wit 2,True,False,Punjab 2 113/5 def. Groen & Wit 2 111,Punjab 2 won by 5 wickets,5,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,50.0,,1,True,0,3,3,True,0,1,False,True,Punjab 2,,134462,22302427,WON FIRST INNINGS,113.0,5.0,29.1,14.0,1.0,10.0,3.0,False,Groen & Wit 2,,134469.0,22302428.0,LOST FIRST INNINGS,111.0,10.0,32.2,14.0,5.0,9.0,0.0
